timestamp,bearing_deg,distance_m,radial_velocity_ms
8.880831,2.533822,0.211153,-0.070767
8.980804,1.549268,0.396764,-0.092693
9.080773,-6.482535,0.296095,-0.102439
9.180784,-2.495566,0.257486,0.163241
9.280677,-0.880089,0.150000,0.013074
9.380763,-2.871724,0.600255,0.116316
9.480800,-1.963017,0.314047,0.046210
9.580736,-1.200434,0.354812,0.006980
9.680735,0.227035,0.237937,0.066213
9.780754,-2.475631,0.632203,0.213303
9.880748,-0.303570,0.150000,0.058832
9.980928,-1.245399,0.371198,-0.020812
10.080758,-1.178730,0.222400,0.084960
10.180772,-1.385819,0.386403,0.089960
10.280780,1.625724,0.376460,0.062963
10.380524,-1.120362,0.150000,0.074729
10.480753,-0.041803,0.430074,0.011733
10.580752,-1.183143,0.563533,0.054710
10.680909,-0.435362,0.267561,0.109878
10.780917,1.627019,0.473083,0.130548
10.880932,1.363906,0.312201,-0.031027
10.980762,-0.260286,0.372833,0.009700
11.080565,-1.636441,0.433031,0.209239
11.180776,-2.428377,0.150000,0.115811
11.280737,1.248240,0.472333,0.062835
11.380679,-1.794509,0.311551,0.007580
11.480738,1.950239,0.182568,-0.014706
11.580731,-0.642772,0.150000,0.041293
11.680748,-1.644441,0.201255,0.024369
11.780731,-1.013886,0.366993,-0.047104
11.880716,-2.896169,0.364410,-0.140746
11.980743,-0.426894,0.164311,0.031091
12.080665,1.715319,0.603071,-0.015994
12.180670,-2.005059,0.304197,-0.001851
12.280582,0.645437,0.250268,-0.082723
12.380755,3.065478,0.411869,-0.010876
12.480748,1.380288,0.388342,-0.040122
12.580740,0.025185,0.352818,0.009768
12.681078,0.049020,0.154398,0.049800
12.780697,1.918542,0.599229,0.215318
12.880681,1.744641,0.155530,0.018334
12.980707,-1.616597,0.746961,-0.083972
13.080726,-4.247791,0.191121,-0.052576
13.180718,0.300788,0.161173,0.034176
13.280671,1.900848,0.688234,-0.057690
13.380733,0.983838,0.150000,-0.132023
13.480698,2.358880,0.680292,-0.046918
13.580756,2.707745,0.150000,-0.011454
13.680749,-3.188855,0.560563,-0.059938
13.780808,0.093961,0.314049,-0.045007
13.880747,-2.135241,0.438570,-0.014238
13.980558,1.028878,0.339059,0.071161
14.080960,-3.068228,0.150000,0.127768
14.180699,-1.496973,0.374463,0.155115
14.281842,2.358594,0.331135,0.006752
14.382046,3.510682,0.720150,-0.024896
14.480676,1.290752,0.502314,0.136863
14.580644,1.372103,0.150000,0.105842
14.680871,-2.366517,0.150000,-0.203923
14.781057,1.435085,0.254119,0.150236
14.880753,3.257231,0.322819,-0.138010
14.980996,-0.111095,0.150000,0.038407
15.081175,-4.134884,0.301461,-0.008912
15.181514,1.339345,0.150000,0.036660
15.281750,-1.027734,0.150000,-0.105921
15.381918,1.910285,0.295464,-0.098573
15.481799,-1.060515,0.408809,-0.079287
15.581645,-2.070485,0.286594,-0.055365
15.681900,3.929450,0.150000,0.003526
15.781856,0.427960,0.168055,-0.011233
15.880924,1.228333,0.263806,0.075751
15.980831,-1.151636,0.201900,-0.027505
16.081593,-3.030382,0.150000,0.136687
16.180829,-0.498072,0.639994,0.057656
16.280724,6.157762,0.373250,0.111957
16.381169,-1.911081,0.285416,-0.160645
16.480645,-1.512701,0.351693,-0.142225
16.580831,-2.163096,0.185685,0.168714
16.680744,-0.015945,0.491328,0.147994
16.780753,-1.722568,0.330474,0.152312
16.880828,-2.074492,0.422782,-0.019034
16.980819,-2.765599,0.416876,0.092618
17.080742,-2.797135,0.973883,0.056297
17.180794,-0.974251,0.461871,-0.059239
17.280642,0.097043,0.419202,-0.083095
17.381103,-0.100476,0.646091,-0.023895
17.480638,-1.153543,0.410487,0.075539
17.580918,-1.955110,0.692183,0.009933
17.680612,-3.338811,0.742277,0.054336
17.780764,1.141197,0.459475,-0.076326
17.880899,-3.255085,1.439024,0.004808
17.980992,-1.808633,0.445945,0.063859
18.080790,-0.132160,0.150000,-0.121102
18.180815,0.094797,0.196633,-0.086041
18.280933,2.012586,0.250089,-0.057689
18.381450,-2.259414,0.494138,0.052980
18.480623,-4.943289,0.615314,-0.079690
18.580765,-0.406091,0.442414,0.037115
18.680632,0.173180,0.206203,-0.015568
18.780807,0.508842,0.562556,0.033760
18.880606,-0.975212,0.247625,-0.043256
18.980723,-0.841969,0.408890,0.028977
19.080604,1.742249,0.832080,-0.032602
19.180744,-0.816151,0.657243,-0.203812
19.280910,-3.741584,0.215383,-0.035151
19.380810,3.352875,0.420684,0.032693
19.480791,1.658811,0.373180,-0.221114
19.580736,1.541730,0.377123,-0.147859
19.680825,0.676993,0.540751,-0.041529
19.780662,4.541386,0.438556,0.018187
19.880745,-0.918722,0.361644,-0.084984
19.980812,-1.712168,0.478067,0.007157
20.080880,0.957960,0.212469,0.033366
20.180806,-1.020033,0.515508,-0.026987
20.280784,-0.888587,0.150000,0.037730
20.380964,-1.844331,0.459398,0.086961
20.480728,0.826870,0.579128,0.187680
20.580846,-2.489309,0.153242,-0.177872
20.680831,1.308731,0.607209,-0.005558
20.780860,-2.250978,0.363994,0.244575
20.880943,0.218790,0.333844,0.072577
20.980813,0.447768,0.404202,-0.079047
21.080793,3.764049,0.402294,0.134542
21.180831,-1.022431,0.626637,-0.098960
21.280822,0.111450,0.282843,0.109419
21.380825,3.059101,0.150000,-0.015801
21.480685,-2.024209,0.222624,-0.165486
21.580880,0.146636,0.472634,-0.128996
21.680829,-0.671569,0.150000,0.166902
21.780780,-3.006286,0.256082,-0.024574
21.880797,-5.393773,0.253455,-0.005429
21.980721,1.392413,0.261813,0.184896
22.080766,-0.537777,0.533313,-0.110653
22.180901,0.118437,0.822672,0.001393
22.280791,0.396170,0.303175,-0.014436
22.380793,-1.093718,0.193268,-0.003275
22.480720,-1.425692,0.199315,0.010643
22.580810,3.007986,0.257005,-0.265097
22.680774,2.492170,0.526301,-0.207339
22.780802,-0.742882,0.239462,-0.140751
22.880750,-2.221152,0.152437,0.175227
22.982381,2.543110,0.495136,0.072167
23.080751,-1.049041,0.150000,0.048937
23.180744,1.425997,0.150000,-0.024033
23.280729,1.421920,0.233036,0.044426
23.380819,2.318660,0.235807,-0.108106
23.480806,1.186203,0.431187,-0.030955
23.580602,-2.502227,0.373227,0.092403
23.680859,-1.045446,0.271020,0.104901
23.780742,-2.816923,0.167131,-0.155663
23.880724,-2.560859,0.429202,0.175479
23.980858,3.392913,0.150000,0.021102
24.080794,-1.089838,0.288657,0.039914
24.180949,2.206604,0.300473,0.011423
24.280775,-0.727224,0.338060,-0.005695
24.380762,-3.420337,0.369560,-0.134819
24.480724,0.341731,0.456653,-0.018398
24.580804,0.695163,0.311687,-0.053976
24.680726,0.391691,0.155339,-0.097837
24.780716,-3.405167,0.392651,0.102916
24.880731,0.512059,0.405519,0.098269
24.980851,2.028740,0.644095,-0.184087
25.080596,-1.249637,0.150000,0.002609
25.180821,-1.451488,0.414532,0.018677
25.281024,-1.223036,0.158923,-0.140666
25.380704,-2.703369,0.150000,-0.097587
25.480664,-1.898798,0.520728,0.263238
25.580930,0.369672,0.409664,-0.085836
25.680984,-1.151276,0.450062,0.012201
25.780928,-0.192120,0.822017,0.114927
25.880948,-0.069977,0.169365,0.177080
25.980748,3.624897,0.183607,0.070775
26.080733,1.264815,0.195507,0.097255
26.180703,-3.140449,0.432362,-0.072714
26.280733,-0.148867,0.258496,0.062067
26.380745,-2.670689,0.343540,0.038020
26.480735,1.119581,0.430117,0.108078
26.580771,0.918360,0.474784,-0.007017
26.680727,0.859236,0.150000,0.020769
26.780729,-2.553497,0.362316,-0.108106
26.880763,-0.079110,0.518631,0.068150
26.980852,0.059512,0.408664,0.093828
27.080723,0.192242,0.299791,-0.046228
27.180776,-0.618344,0.316101,0.022213
27.280734,2.511512,0.307250,-0.089461
27.380784,-0.879462,0.365626,0.144698
27.480782,2.063689,0.359311,-0.148556
27.580752,1.779262,0.373410,0.008228
27.680954,-1.034577,0.533096,0.140935
27.780623,-0.725677,0.779780,-0.044550
27.880730,3.159144,0.610677,-0.052286
27.980725,-0.563569,0.235963,-0.134445
28.080762,-2.008282,0.150000,-0.076780
28.180735,0.468429,0.308063,0.155050
28.280787,1.968645,0.150000,-0.021399
28.381051,1.349639,0.299107,-0.112272
28.480774,0.332904,0.389482,0.049245
28.580672,4.910600,0.370834,-0.063774
28.680824,-1.246281,0.206801,-0.055548
28.780732,2.378033,0.186523,0.142050
28.880761,-1.664711,0.199851,0.047142
28.980751,1.265864,0.207555,0.020292
29.080679,3.095010,0.150000,0.179588
29.180745,-0.775403,0.342442,0.028587
29.280686,1.317089,0.393891,0.201020
29.380775,-1.596594,0.282611,-0.137932
29.480798,-0.066254,0.180814,0.179456
29.580606,0.447576,0.223478,-0.001642
29.680760,5.053865,0.573679,-0.053087
29.780755,2.088322,0.238112,0.068189
29.880710,1.167856,0.705341,-0.035929
29.980746,2.217407,0.509131,0.082048
30.081219,2.133349,0.492455,0.116930
30.180718,1.297420,0.667432,-0.016712
30.280772,2.413018,0.365343,-0.081694
30.380782,-0.786678,0.409735,0.002874
30.480756,0.382198,0.591690,0.004644
30.580742,1.492507,0.150000,0.064548
30.680763,-0.615556,0.746651,0.021915
30.780818,3.154907,0.361877,-0.009530
30.880947,1.215793,0.367804,0.018661
30.980758,0.388180,0.222713,0.107363
31.080758,0.265939,0.150000,-0.070012
31.180815,-3.046374,0.548009,-0.055892
31.280767,3.131048,0.383442,-0.006575
31.380807,3.762314,0.196960,-0.144801
31.480688,0.880029,0.150000,-0.050205
31.580805,1.416713,0.150000,0.024380
31.680815,-2.560609,0.195184,0.087246
31.780632,-0.198352,0.438040,0.184664
31.880811,-3.051050,0.150000,-0.069191
31.981348,0.486679,0.298883,-0.024124
32.080763,-2.503079,0.378411,0.144376
32.180588,2.234592,0.291570,0.034273
32.280688,1.139535,0.399351,0.044771
32.380578,2.658305,0.436545,0.019652
32.480659,-0.179471,0.449801,0.144012
32.580534,3.601881,0.172722,-0.004016
32.680726,0.256209,0.150000,-0.068105
32.780615,-1.305248,0.476129,-0.044618
32.880745,-0.904613,0.150000,-0.242388
32.980589,1.520829,0.150000,0.078580
33.080739,-1.933952,0.394092,-0.004771
33.180671,-2.316729,0.308279,0.150340
33.280747,-0.441928,0.488472,0.002689
33.380740,-4.083470,0.354677,-0.024718
33.480810,-2.003240,0.176603,-0.028110
33.580773,1.281686,0.680537,-0.057118
33.680754,2.798711,0.435517,0.092463
33.780680,-1.293874,0.325926,0.069822
33.880710,1.790386,0.403697,0.063517
33.980708,-1.070470,0.534911,0.131739
34.080752,4.150522,0.364520,-0.068919
34.180707,0.395822,0.672193,-0.065142
34.280737,-0.640695,0.217223,0.042417
34.380701,-1.147400,0.413567,-0.002435
34.480685,3.455086,0.737454,0.043632
34.580685,0.240063,0.316601,0.061352
34.680736,-0.514753,0.150000,-0.166858
34.780696,1.294392,0.388845,-0.048319
34.880720,-2.451531,0.623797,-0.146437
34.980669,2.094197,0.353890,0.168393
35.080733,2.157362,0.217223,-0.003851
35.180819,1.767320,0.274475,0.065232
35.280703,2.953081,0.150000,0.138009
35.380692,0.791607,0.192887,0.049403
35.481072,-1.100610,0.370135,-0.067162
35.580865,2.345458,0.312889,0.054360
35.680696,1.543397,0.243877,-0.284854
35.780916,-3.479428,0.547753,-0.036244
35.881020,-2.589363,0.150000,0.116083
35.981028,0.693008,0.224460,-0.004692
36.080676,0.153644,0.413408,-0.128299
36.181748,-0.987513,0.517253,-0.155658
36.281627,3.001520,0.236377,0.085022
36.381975,-0.698515,0.252270,-0.032164
36.480666,0.763871,0.730350,0.043004
36.580884,0.477578,0.521057,-0.025904
36.680573,-0.143203,0.282730,-0.003722
36.780905,0.103892,0.467526,0.073264
36.880665,0.157270,0.305857,-0.199820
36.980902,0.692977,0.505266,0.099801
37.080724,4.176749,0.150000,-0.013959
37.180616,-2.079812,0.537637,0.061277
37.280757,-1.247538,0.150000,0.191403
37.380822,0.434866,0.277864,0.087007
37.480909,0.300838,0.436136,0.036496
37.580991,-0.115238,0.831683,0.020110
37.680748,2.211052,0.561131,0.118703
37.780917,-2.286010,0.506746,0.163343
37.880719,0.605271,0.150000,-0.075428
37.980722,0.657525,0.395172,0.032136
38.080637,3.227423,0.463384,0.045353
38.180745,1.928174,0.330169,0.118947
38.280728,1.194800,0.150000,0.070117
38.380752,2.751414,0.319487,-0.015006
38.480715,-0.346144,0.404115,0.001558
38.580792,-2.880102,0.159745,0.159451
38.680739,-1.982785,0.238608,-0.215339
38.780718,-2.646180,0.280208,0.164202
38.880776,-1.376301,0.521963,0.225244
38.980719,-0.649663,0.516353,-0.249941
39.080776,-2.779145,0.778189,-0.164540
39.180816,4.879505,0.524514,0.138427
39.280813,1.189509,0.432782,0.085342
39.380851,0.562383,0.473786,0.010420
39.480782,-1.507929,0.309481,-0.028068
39.580805,-0.196679,0.150000,-0.098859
39.680808,0.359788,0.150000,0.139200
39.780761,-3.141001,0.505663,-0.098963
39.880785,-1.964975,0.510154,-0.022463
39.980803,-1.936689,0.432010,0.010538
40.080794,-1.202735,0.150000,0.031978
40.180810,0.880949,0.150000,-0.001964
40.280781,0.447828,0.432498,0.136414
40.380811,-0.858811,0.347045,0.012230
40.480806,0.097720,0.457660,0.004059
40.582209,-1.325802,0.208602,-0.140261
40.680783,-2.487726,0.660915,-0.069291
40.780758,1.789849,0.167319,-0.029495
40.880747,-1.346981,0.560548,0.027899
40.980597,4.290298,0.150000,-0.118760
41.080815,1.267554,0.371964,0.041380
41.180706,-0.259641,0.271942,0.004381
41.280801,1.927758,0.279600,0.221052
41.380612,-2.739606,0.198502,-0.008828
41.480817,-1.607349,0.824942,0.163912
41.580789,-1.107176,0.643540,0.056898
41.680825,-0.758255,0.633679,-0.020358
41.780625,-2.029513,0.191664,-0.064928
41.880821,0.068167,0.150000,-0.076997
41.980597,-3.111791,0.361757,0.033088
42.080921,-3.987471,0.475706,0.037406
42.180663,-2.419282,0.554534,0.167257
42.280756,-1.410024,0.403804,-0.005577
42.380763,0.152011,0.419665,0.053876
42.480786,0.338722,0.150000,-0.141371
42.580762,-1.807815,0.285755,-0.073553
42.680726,2.182620,0.555219,0.060914
42.780753,-0.632817,0.150000,0.121310
42.880740,4.638659,0.336343,0.039332
42.980740,-0.618233,0.346410,0.013354
43.080794,1.416217,0.277506,0.095670
43.180769,-2.662466,0.150802,-0.183621
43.280749,-2.206733,0.409598,-0.215289
43.380821,4.985999,0.385716,-0.000607
43.480785,0.163659,0.475698,-0.009889
43.580765,-0.580549,0.491815,0.026739
43.680799,-1.336181,0.372340,0.099204
43.780943,-1.511490,0.273008,0.053651
43.880743,0.056362,0.150000,-0.000912
43.980733,0.949396,0.525179,-0.002503
44.080740,2.780415,0.471553,0.055781
44.180814,-2.623672,0.310071,-0.106511
44.280798,-1.219024,0.245955,-0.018697
44.380814,1.059386,0.318330,-0.007050
44.480818,0.128949,0.404300,-0.197547
44.580730,-0.288175,0.150000,-0.120969
44.680801,3.061502,0.426986,0.121876
44.780788,2.981452,0.264311,0.014867
44.881415,-1.226805,0.239583,-0.030247
44.980826,0.340832,0.229365,0.016057
45.080794,0.873876,0.307609,0.119065
45.180801,-2.969796,0.496911,-0.255392
45.280918,-2.733757,0.493864,-0.022477
45.380847,-3.603961,0.150000,0.054146
45.481240,-1.153021,0.458831,-0.259104
45.580799,0.783608,0.197751,-0.147891
45.680608,-0.030620,0.343672,0.057929
45.780796,-1.946138,0.330916,0.119657
45.880751,-0.054609,0.275294,-0.093327
45.980736,-1.769605,0.218344,-0.017295
46.080577,-2.743802,0.649342,-0.161356
46.180776,-0.418647,0.601234,-0.066907
46.280876,-1.211231,0.514981,0.182601
46.380681,-0.975823,0.442585,0.215731
46.480812,1.484191,0.185857,0.029929
46.580860,3.123022,0.567348,0.003200
46.680746,0.919944,0.156316,-0.067772
46.780751,0.273071,0.709677,-0.036532
46.880802,-2.694253,0.343936,-0.097161
46.980932,-1.313789,0.547083,-0.104691
47.080822,2.371408,0.414331,0.071895
47.181066,-1.513590,0.506210,-0.142181
47.280780,-0.645360,0.607267,-0.025083
47.380889,1.112460,0.572639,0.045589
47.480837,-1.287036,0.740000,0.092784
47.580650,0.537185,0.318403,0.152847
47.680777,1.076592,0.408567,0.107251
47.780506,-1.678419,0.234009,-0.104481
47.880831,4.112414,0.150000,-0.110321
47.980783,-0.553627,0.262749,0.030741
48.080818,1.720947,0.470147,-0.058308
48.180956,0.565160,0.273576,-0.024869
48.280794,0.981950,0.628469,0.073488
48.380655,2.346948,0.439576,0.018102
48.480744,0.799376,0.150000,-0.065136
48.580688,1.172728,0.201277,0.123828
48.680906,0.617666,0.311254,0.170221
48.780738,5.203366,0.355151,0.056551
48.880803,1.506683,0.150000,0.038116
48.980563,1.346363,0.568951,-0.013846
49.080734,-0.418047,0.150000,-0.085052
49.180606,1.177157,0.194895,0.166990
49.280700,-2.391766,0.387934,0.044460
49.380739,-1.219566,0.549326,-0.013402
49.480750,-1.569797,0.312938,0.064828
49.580746,0.839065,0.286810,-0.088749
49.680757,1.444763,0.227508,-0.037283
49.780788,-0.799272,0.656393,0.022468
49.880761,-2.836731,0.496518,-0.176081
49.980742,2.525168,0.150000,-0.055186
50.080741,-1.128495,0.821640,0.018455
50.180711,4.012186,0.618422,0.206150
50.280775,2.048125,0.551673,0.059253
50.380924,-1.102371,0.470672,-0.081820
50.480707,-0.340369,0.314325,-0.045323
50.580790,1.910610,0.454277,0.008841
50.680784,-2.283378,0.612506,-0.019366
50.780735,-3.733073,0.173636,-0.008268
50.880590,3.026899,0.292650,0.063081
50.980762,3.708185,0.150000,0.122103
51.080903,-0.452968,0.457420,-0.095944
51.180729,2.177497,0.266559,0.188459
51.280598,-0.977699,0.623649,-0.111962
51.380785,-3.536879,0.335177,0.032317
51.480735,-0.932073,0.277479,-0.159470
51.580706,-1.065402,0.409720,-0.116992
51.680794,-0.055030,0.150000,0.177225
51.780760,-0.914193,0.639252,-0.060221
51.880737,-1.996771,0.400755,0.030179
51.980775,2.453866,0.460216,-0.010015
52.080760,-1.755965,0.266265,-0.082688
52.180752,0.734731,0.261704,0.091358
52.280751,2.985377,0.150364,-0.027112
52.380749,-1.494423,0.306727,-0.242424
52.481036,1.473688,0.487809,-0.028133
52.580766,1.031878,1.017398,-0.156255
52.680625,1.588529,0.898189,-0.125429
52.780802,-2.713164,1.062712,0.046643
52.880810,-3.230264,0.996872,0.116474
52.980778,-1.620505,0.857082,0.020057
53.080590,-2.031644,0.598727,0.006168
53.180749,1.386211,0.454763,0.017644
53.281686,-1.655180,0.267594,0.008614
53.380720,-5.842701,0.150000,0.043656
53.480571,-4.725865,0.521787,-0.100973
53.580783,4.114991,0.439831,0.002079
53.680777,-0.365793,0.163399,0.137488
53.780733,-1.598384,0.177807,-0.048274
53.880723,0.245341,0.150000,0.162468
53.980682,-0.504707,0.371616,-0.029181
54.080711,1.766220,0.150000,-0.007784
54.180695,6.386215,0.270904,0.029875
54.280705,-0.852715,0.156642,0.114845
54.380751,-2.876556,0.329654,0.091923
54.480775,3.746596,0.173371,0.108005
54.580590,2.562033,0.217536,0.006786
54.680786,0.969466,0.477555,-0.084636
54.780680,2.059922,0.178290,-0.033478
54.880689,-1.910245,0.226270,0.042360
54.980738,-2.135066,0.719505,0.002422
55.080709,-0.159283,0.589444,0.045237
55.180540,0.856614,0.150000,-0.018714
55.280763,2.374772,0.795146,0.258956
55.380578,0.651593,0.713927,0.019438
55.480733,0.676968,0.305367,-0.029540
55.580558,2.635195,0.631692,-0.100654
55.680715,2.634230,0.603976,-0.011807
55.780795,-1.215644,0.150000,0.129699
55.880664,-1.998604,0.337426,-0.050477
55.980707,1.093467,0.510124,-0.023893
56.080984,-0.783516,0.268635,-0.092241
56.180702,-0.644641,0.665075,0.121716
56.280720,1.996622,0.646263,-0.043162
56.380691,-0.048391,0.400746,-0.090370
56.480967,-2.358080,0.384872,0.118768
56.580847,0.402319,0.219077,0.028329
56.680515,1.173388,0.260219,-0.047490
56.781437,-2.691959,0.481259,0.012638
56.880741,-2.000663,0.694786,-0.067774
56.981857,0.359164,0.409782,0.035063
57.080752,1.269443,0.404837,0.110970
57.180701,-0.482515,0.388964,0.067257
57.281360,-0.265267,0.686976,-0.097453
57.380753,-0.240762,0.528416,-0.217267
57.480747,-1.070656,0.476484,-0.009053
57.580916,0.380999,0.378396,0.070945
57.680823,1.026212,0.222903,-0.025955
57.780853,1.230735,0.457762,-0.093544
57.880665,-1.071927,0.527196,0.080806
57.980819,3.676367,0.383457,-0.022347
58.080654,-0.038839,0.237137,-0.030318
58.180768,-3.232621,0.466988,-0.105368
58.280653,1.900615,0.150000,0.171061
58.380644,-0.337643,0.289110,0.007005
58.480627,-1.854706,0.542376,0.023837
58.580809,1.002188,0.505040,0.018958
58.680917,-5.406465,0.507209,0.067788
58.780974,-3.661266,0.176185,0.051120
58.880779,-0.274897,0.581732,0.095287
58.980820,2.629829,0.629456,0.163996
59.080815,0.150867,0.455425,-0.160197
59.180686,-1.686493,0.261788,0.217094
59.280790,0.246410,0.275823,0.055149
59.380745,3.390102,0.764720,-0.062265
59.480833,-1.484941,0.794921,-0.132002
59.580738,-0.074074,0.633646,-0.042930
59.680801,-2.812635,0.172516,-0.008311
59.780736,1.520112,0.150000,0.008244
59.880720,-0.618418,0.150000,-0.075216
59.980672,2.680901,0.374835,-0.187517
60.080755,-0.320266,0.334005,0.067134
60.180607,-1.503939,0.353639,-0.031905
60.280787,2.152014,0.163795,0.002131
60.380966,-0.121322,0.703238,-0.070841
60.480754,-3.606279,0.150000,-0.158414
60.580806,1.017450,0.376425,-0.158119
60.680773,-0.966122,0.486008,0.014679
60.780800,1.793679,0.629444,-0.026853
60.880799,-4.303631,0.150000,-0.071915
60.980789,-1.974359,0.264774,-0.013126
61.080755,-0.449712,0.322370,-0.065000
61.180726,0.883881,0.340731,-0.109040
61.280810,-0.197176,0.589186,0.001885
61.380818,0.466432,0.448643,0.095314
61.480781,-1.224875,0.364425,0.036150
61.580811,0.217119,0.150000,-0.003323
61.680645,-0.257075,0.265377,-0.188185
61.780815,0.185690,0.197255,0.015986
61.880792,2.531416,0.150000,-0.086617
61.980822,0.854389,0.500891,-0.064623
62.080951,-2.387274,0.662062,0.091915
62.180786,-1.341240,0.507116,0.139247
62.280798,0.577387,0.256991,0.026032
62.380890,1.621617,0.280138,0.079349
62.480810,2.608680,0.150000,-0.166249
62.580793,2.253410,0.513509,-0.109097
62.680813,-2.211409,0.224837,-0.021492
62.780842,1.559321,0.245393,0.131031
62.880737,-1.124336,0.586137,-0.020922
62.980869,-1.611740,0.150000,0.096485
63.080814,-2.468698,0.630117,-0.059246
63.180830,0.560322,0.301719,-0.080960
63.280834,-0.947679,0.391812,-0.001445
63.380819,0.012845,0.416257,-0.043639
63.480823,-0.176726,0.285078,-0.037001
63.580973,3.197294,0.255241,0.056092
63.680751,1.393909,0.247904,-0.033382
63.780724,0.739284,0.541625,-0.010730
63.880728,-3.141752,0.396543,-0.112677
63.980756,0.285886,0.150000,0.173251
64.080713,1.276102,0.753260,0.050084
64.180720,-1.085348,0.150000,-0.078778
64.280736,-0.336288,0.194830,-0.047209
64.380754,1.495821,0.150000,-0.107274
64.480715,4.148165,0.366849,-0.091938
64.581948,-0.572008,0.150000,0.110096
64.680599,-2.459099,0.955669,0.049670
64.780782,-0.211897,0.470938,0.264434
64.880858,0.507479,0.263406,0.046769
64.980719,0.195966,0.781157,0.030805
65.080709,0.538254,0.485670,-0.034319
65.180651,-0.739221,0.688314,0.037710
65.280946,2.252101,0.556147,-0.005139
65.380737,2.523843,0.207394,-0.090573
65.480744,-1.191323,0.227247,0.137444
65.580786,6.275497,0.150000,0.105606
65.680812,-0.109788,0.402648,0.028555
65.780736,1.290431,0.462224,0.055560
65.880755,-0.394677,0.329916,-0.015127
65.980723,2.267540,0.273018,0.059356
66.080739,1.311802,0.150000,0.019474
66.180718,-0.777037,0.303258,0.112411
66.280801,-1.545755,0.496505,0.040705
66.380944,-2.759236,0.150000,-0.062672
66.480799,1.906250,0.479479,0.051309
66.580780,1.032357,0.452019,-0.064148
66.680804,1.600819,0.393385,0.075429
