timestamp,bearing_deg,distance_m,radial_velocity_ms
15.974993,-2.070485,0.267594,-0.055365
16.075021,3.929450,0.150000,0.003526
16.175127,0.427960,0.150000,-0.011233
16.275029,1.228333,0.268806,0.075751
16.374978,-1.151636,0.206900,-0.027505
16.475008,-3.030382,0.150000,0.136687
16.575001,-0.498072,0.641994,0.057656
16.675019,6.157762,0.375250,0.111957
16.775057,-1.911081,0.287416,-0.160645
16.874985,-1.512701,0.353693,-0.142225
16.975019,-2.163096,0.183685,0.168714
17.074981,-0.015945,0.460328,0.147994
17.174978,-1.722568,0.299474,0.152312
17.274955,-2.074492,0.391782,-0.019034
17.374984,-2.765599,0.150000,0.092618
17.474968,-2.797135,0.663883,0.056297
17.574964,-0.974251,0.151871,-0.059239
17.674967,0.097043,0.150000,-0.083095
17.775018,-0.100476,0.336091,-0.023895
17.875023,-1.153543,0.150000,0.075539
17.974907,-1.955110,0.382183,0.009933
18.074982,-3.338811,0.432277,0.054336
18.174972,1.141197,0.150475,-0.076326
18.274936,-3.255085,0.150000,0.004808
18.374909,-1.808633,0.334945,0.063859
18.474981,-0.132160,0.150000,-0.121102
18.574919,0.094797,0.291633,-0.086041
18.674924,2.012586,0.345089,-0.057689
18.774990,-2.259414,0.589138,0.052980
18.874962,-4.943289,0.710314,-0.079690
18.974950,-0.406091,0.515414,0.037115
19.074979,0.173180,0.279203,-0.015568
19.174965,0.508842,0.519556,0.033760
19.274963,-0.975212,0.203625,-0.043256
19.374988,-0.841969,0.379890,0.028977
19.475049,1.742249,0.716080,-0.032602
19.574779,-0.816151,0.541243,-0.203812
19.674961,-3.741584,0.150000,-0.035151
19.774945,3.352875,0.304684,0.032693
19.874968,1.658811,0.257180,-0.221114
19.975176,1.541730,0.333123,-0.147859
20.074926,0.676993,0.520751,-0.041529
20.174982,4.541386,0.418556,0.018187
20.274955,-0.918722,0.341644,-0.084984
20.374918,-1.712168,0.458067,0.007157
20.474937,0.957960,0.196469,0.033366
20.575003,-1.020033,0.499508,-0.026987
20.674936,-0.888587,0.150000,0.037730
20.774954,-1.844331,0.443398,0.086961
20.874911,0.826870,0.563128,0.187680
20.974979,-2.489309,0.150000,-0.177872
21.074923,1.308731,0.591209,-0.005558
21.175148,-2.250978,0.347994,0.244575
21.274914,0.218790,0.367844,0.072577
21.374912,0.447768,0.438202,-0.079047
21.474906,3.764049,0.386294,0.134542
21.574919,-1.022431,0.601637,-0.098960
21.674911,0.111450,0.257843,0.109419
21.774940,3.059101,0.150000,-0.015801
21.875343,-2.024209,0.195624,-0.165486
21.975351,0.146636,0.445634,-0.128996
22.075339,-0.671569,0.150000,0.166902
22.175413,-3.006286,0.229082,-0.024574
22.275110,-5.393773,0.226455,-0.005429
22.375083,1.392413,0.234813,0.184896
22.475565,-0.537777,0.506313,-0.110653
22.575855,0.118437,0.795672,0.001393
22.675903,0.396170,0.276175,-0.014436
22.775755,-1.093718,0.166268,-0.003275
22.876032,-1.425692,0.172315,0.010643
22.975065,3.007986,0.230005,-0.265097
23.075115,2.492170,0.499301,-0.207339
23.175070,-0.742882,0.212462,-0.140751
23.274958,-2.221152,0.150000,0.175227
23.374994,2.543110,0.468136,0.072167
23.474969,-1.049041,0.150000,0.048937
23.574974,1.425997,0.150000,-0.024033
23.674961,1.421920,0.206036,0.044426
23.775088,2.318660,0.208807,-0.108106
23.875024,1.186203,0.404187,-0.030955
23.974981,-2.502227,0.346227,0.092403
24.075199,-1.045446,0.246020,0.104901
24.175058,-2.816923,0.150000,-0.155663
24.275070,-2.560859,0.404202,0.175479
24.375051,3.392913,0.150000,0.021102
24.475041,-1.089838,0.261657,0.039914
24.574996,2.206604,0.274473,0.011423
24.675006,-0.727224,0.312060,-0.005695
24.774988,-3.420337,0.343560,-0.134819
24.875066,0.341731,0.430653,-0.018398
24.975036,0.695163,0.288687,-0.053976
25.075015,0.391691,0.150000,-0.097837
25.175077,-3.405167,0.363651,0.102916
25.275016,0.512059,0.376519,0.098269
25.375122,2.028740,0.615095,-0.184087
25.475017,-1.249637,0.150000,0.002609
25.575013,-1.451488,0.394532,0.018677
25.675045,-1.223036,0.150000,-0.140666
25.775015,-2.703369,0.150000,-0.097587
25.875048,-1.898798,0.503728,0.263238
25.975057,0.369672,0.391664,-0.085836
26.075243,-1.151276,0.433062,0.012201
26.174999,-0.192120,0.805017,0.114927
26.274963,-0.069977,0.150365,0.177080
26.374958,3.624897,0.167607,0.070775
26.474979,1.264815,0.180507,0.097255
26.574976,-3.140449,0.412362,-0.072714
26.674976,-0.148867,0.238496,0.062067
26.774967,-2.670689,0.323540,0.038020
26.874966,1.119581,0.410117,0.108078
26.974899,0.918360,0.710784,-0.007017
27.074943,0.859236,0.211808,0.020769
27.174886,-2.553497,0.598316,-0.108106
27.274949,-0.079110,0.754631,0.068150
27.375015,0.059512,0.623664,0.093828
27.474981,0.192242,0.514791,-0.046228
27.574945,-0.618344,0.531101,0.022213
27.674952,2.511512,1.426250,-0.089461
27.774945,-0.879462,0.580626,0.144698
27.874958,2.063689,0.657311,-0.148556
27.975030,1.779262,0.671410,0.008228
28.074956,-1.034577,0.831096,0.140935
28.174984,-0.725677,0.889780,-0.044550
28.274968,3.159144,0.587677,-0.052286
28.375110,-0.563569,0.212963,-0.134445
28.475013,-2.008282,0.150000,-0.076780
28.575062,0.468429,0.274063,0.155050
28.675041,1.968645,0.150000,-0.021399
28.775528,1.349639,0.271107,-0.112272
28.875032,0.332904,0.357482,0.049245
28.974993,4.910600,0.338834,-0.063774
29.075022,-1.246281,0.174801,-0.055548
29.175075,2.378033,0.153523,0.142050
29.275047,-1.664711,0.167851,0.047142
29.375063,1.265864,0.171555,0.020292
29.475124,3.095010,0.150000,0.179588
29.575082,-0.775403,0.240442,0.028587
29.675031,1.317089,0.429891,0.201020
29.774995,-1.596594,0.327611,-0.137932
29.874894,-0.066254,0.216814,0.179456
29.974980,0.447576,0.191478,-0.001642
30.075047,5.053865,0.520679,-0.053087
30.175074,2.088322,0.185112,0.068189
30.274891,1.167856,0.652341,-0.035929
30.375015,2.217407,0.401131,0.082048
30.474962,2.133349,0.384455,0.116930
30.575028,1.297420,0.559432,-0.016712
30.675025,2.413018,0.310343,-0.081694
30.775034,-0.786678,0.354735,0.002874
30.874978,0.382198,0.536690,0.004644
30.974910,1.492507,0.150000,0.064548
31.074965,-0.615556,0.713651,0.021915
31.174961,3.154907,0.330877,-0.009530
31.275154,1.215793,0.336804,0.018661
31.375093,0.388180,0.191713,0.107363
31.475006,0.265939,0.150000,-0.070012
31.575085,-3.046374,0.523009,-0.055892
31.675007,3.131048,0.361442,-0.006575
31.775054,3.762314,0.174960,-0.144801
31.874997,0.880029,0.150000,-0.050205
31.974913,1.416713,0.150000,0.024380
32.074984,-2.560609,0.173184,0.087246
32.175062,-0.198352,0.416040,0.184664
32.275068,-3.051050,0.220983,-0.069191
32.374991,0.486679,0.425883,-0.024124
32.476243,-2.503079,0.374411,0.144376
32.575028,2.234592,0.287570,0.034273
32.675009,1.139535,0.395351,0.044771
32.775127,2.658305,0.563545,0.019652
32.875053,-0.179471,0.576801,0.144012
32.975020,3.601881,0.178722,-0.004016
33.075019,0.256209,0.150000,-0.068105
33.175041,-1.305248,0.482129,-0.044618
33.275042,-0.904613,0.150000,-0.242388
33.375087,1.520829,0.150000,0.078580
33.474966,-1.933952,0.366092,-0.004771
33.574965,-2.316729,0.280279,0.150340
33.674972,-0.441928,0.456472,0.002689
33.774999,-4.083470,0.322677,-0.024718
33.874986,-2.003240,0.150000,-0.028110
33.974887,1.281686,0.640537,-0.057118
34.074988,2.798711,0.395517,0.092463
34.175030,-1.293874,0.292926,0.069822
34.274979,1.790386,0.359697,0.063517
34.375008,-1.070470,0.490911,0.131739
34.475003,4.150522,0.320520,-0.068919
34.575006,0.395822,0.628193,-0.065142
34.674978,-0.640695,0.185223,0.042417
34.774999,-1.147400,0.386567,-0.002435
34.874959,3.455086,0.710454,0.043632
34.974977,0.240063,0.289601,0.061352
35.074975,-0.514753,0.150000,-0.166858
35.175035,1.294392,0.360845,-0.048319
35.275001,-2.451531,0.596797,-0.146437
35.375068,2.094197,0.326890,0.168393
35.474977,2.157362,0.189223,-0.003851
35.574995,1.767320,0.246475,0.065232
35.675001,2.953081,0.150000,0.138009
35.775002,0.791607,0.155887,0.049403
35.875002,-1.100610,0.333135,-0.067162
35.975079,2.345458,0.275889,0.054360
36.074986,1.543397,0.206877,-0.284854
36.174986,-3.479428,0.510753,-0.036244
36.274994,-2.589363,0.150000,0.116083
36.375010,0.693008,0.187460,-0.004692
36.474994,0.153644,0.376408,-0.128299
36.575001,-0.987513,0.486253,-0.155658
36.674987,3.001520,0.201377,0.085022
36.775086,-0.698515,0.217270,-0.032164
36.875039,0.763871,0.702350,0.043004
36.974999,0.477578,0.493057,-0.025904
37.075018,-0.143203,0.284730,-0.003722
37.175050,0.103892,0.469526,0.073264
37.274987,0.157270,0.270857,-0.199820
37.375021,0.692977,0.470266,0.099801
37.475028,4.176749,0.150000,-0.013959
37.575119,-2.079812,0.503637,0.061277
37.675921,-1.247538,0.150000,0.191403
37.775013,0.434866,0.243864,0.087007
37.875004,0.300838,0.381136,0.036496
37.974999,-0.115238,0.762683,0.020110
38.075259,2.211052,0.492131,0.118703
38.175135,-2.286010,0.408746,0.163343
38.274939,0.605271,0.150000,-0.075428
38.374957,0.657525,0.269172,0.032136
38.474933,3.227423,0.368384,0.045353
38.574950,1.928174,0.235169,0.118947
38.674947,1.194800,0.150000,0.070117
38.775018,2.751414,0.224487,-0.015006
38.875079,-0.346144,0.309115,0.001558
38.975112,-2.880102,0.150000,0.159451
39.075012,-1.982785,0.150000,-0.215339
39.174973,-2.646180,0.156208,0.164202
39.275048,-1.376301,0.485963,0.225244
39.375025,-0.649663,0.480353,-0.249941
39.474998,-2.779145,1.036189,-0.164540
39.574960,4.879505,0.782514,0.138427
39.675132,1.189509,0.690782,0.085342
39.775120,0.562383,0.729786,0.010420
39.875014,-1.507929,0.565481,-0.028068
39.974909,-0.196679,0.239409,-0.098859
40.074914,0.359788,0.150000,0.139200
40.174957,-3.141001,0.486663,-0.098963
40.274950,-1.964975,0.491154,-0.022463
40.375008,-1.936689,0.410010,0.010538
40.474981,-1.202735,0.150000,0.031978
40.575060,0.880949,0.150000,-0.001964
40.675040,0.447828,0.410498,0.136414
40.774902,-0.858811,0.323045,0.012230
40.875080,0.097720,0.406660,0.004059
40.975069,-1.325802,0.157602,-0.140261
41.076927,-2.487726,0.647915,-0.069291
41.174909,1.789849,0.156319,-0.029495
41.275053,-1.346981,0.549548,0.027899
41.374988,4.290298,0.150000,-0.118760
41.474912,1.267554,0.359964,0.041380
41.574996,-0.259641,0.266942,0.004381
41.675336,1.927758,0.268600,0.221052
41.775005,-2.739606,0.186502,-0.008828
41.875093,-1.607349,0.809942,0.163912
41.974921,-1.107176,0.629540,0.056898
42.074912,-0.758255,0.618679,-0.020358
42.174907,-2.029513,0.177664,-0.064928
42.274961,0.068167,0.150000,-0.076997
42.374935,-3.111791,0.340757,0.033088
42.474985,-3.987471,0.526706,0.037406
42.575002,-2.419282,0.628534,0.167257
42.675349,-1.410024,0.376804,-0.005577
42.775650,0.152011,0.404665,0.053876
42.875342,0.338722,0.150000,-0.141371
42.974961,-1.807815,0.270755,-0.073553
43.075160,2.182620,0.534219,0.060914
43.175234,-0.632817,0.150000,0.121310
43.275698,4.638659,0.315343,0.039332
43.375978,-0.618233,0.325410,0.013354
43.475607,1.416217,0.253506,0.095670
43.575984,-2.662466,0.150000,-0.183621
43.676015,-2.206733,0.385598,-0.215289
43.775935,4.985999,0.361716,-0.000607
43.874944,0.163659,0.451698,-0.009889
43.974953,-0.580549,0.467815,0.026739
44.075219,-1.336181,0.350340,0.099204
44.175095,-1.511490,0.292008,0.053651
44.275051,0.056362,0.150000,-0.000912
44.375108,0.949396,0.544179,-0.002503
44.475198,2.780415,0.456553,0.055781
44.575036,-2.623672,0.295071,-0.106511
44.675118,-1.219024,0.224955,-0.018697
44.775007,1.059386,0.304330,-0.007050
44.875099,0.128949,0.383300,-0.197547
44.975085,-0.288175,0.150000,-0.120969
45.075088,3.061502,0.405986,0.121876
45.175037,2.981452,0.241311,0.014867
45.274968,-1.226805,0.216583,-0.030247
45.374965,0.340832,0.205365,0.016057
45.474959,0.873876,0.283609,0.119065
45.575013,-2.969796,0.471911,-0.255392
45.675020,-2.733757,0.468864,-0.022477
45.775015,-3.603961,0.150000,0.054146
45.875040,-1.153021,0.433831,-0.259104
45.975083,0.783608,0.173751,-0.147891
46.075063,-0.030620,0.320672,0.057929
46.175067,-1.946138,0.307916,0.119657
46.274911,-0.054609,0.252294,-0.093327
46.375036,-1.769605,0.195344,-0.017295
46.474985,-2.743802,0.626342,-0.161356
46.575073,-0.418647,0.578234,-0.066907
46.675075,-1.211231,0.491981,0.182601
46.775015,-0.975823,0.419585,0.215731
46.875030,1.484191,0.162857,0.029929
46.975036,3.123022,0.547348,0.003200
47.075011,0.919944,0.150000,-0.067772
47.175066,0.273071,0.684677,-0.036532
47.276128,-2.694253,0.318936,-0.097161
47.375029,-1.313789,0.522083,-0.104691
47.475037,2.371408,0.389331,0.071895
47.575005,-1.513590,0.569210,-0.142181
47.675050,-0.645360,0.582267,-0.025083
47.775051,1.112460,0.547639,0.045589
47.875140,-1.287036,0.715000,0.092784
47.975047,0.537185,0.293403,0.152847
48.074983,1.076592,0.383567,0.107251
48.175024,-1.678419,0.216009,-0.104481
48.274970,4.112414,0.150000,-0.110321
48.374998,-0.553627,0.241749,0.030741
48.475013,1.720947,0.449147,-0.058308
48.575032,0.565160,0.252576,-0.024869
48.676172,0.981950,0.607469,0.073488
48.775091,2.346948,0.418576,0.018102
48.875109,0.799376,0.150000,-0.065136
48.975014,1.172728,0.183277,0.123828
49.075035,0.617666,0.293254,0.170221
49.175032,5.203366,0.334151,0.056551
49.275004,1.506683,0.150000,0.038116
49.375002,1.346363,0.543951,-0.013846
49.475034,-0.418047,0.150000,-0.085052
49.575019,1.177157,0.169895,0.166990
49.674982,-2.391766,0.364934,0.044460
49.775046,-1.219566,0.521326,-0.013402
49.875146,-1.569797,0.284938,0.064828
49.975033,0.839065,0.257810,-0.088749
50.075035,1.444763,0.197508,-0.037283
50.175043,-0.799272,0.631393,0.022468
50.275033,-2.836731,0.475518,-0.176081
50.375026,2.525168,0.150000,-0.055186
50.475023,-1.128495,0.800640,0.018455
50.575050,4.012186,0.597422,0.206150
50.675004,2.048125,0.526673,0.059253
50.775040,-1.102371,0.444672,-0.081820
50.875021,-0.340369,0.295325,-0.045323
50.975126,1.910610,0.428277,0.008841
51.075005,-2.283378,0.580506,-0.019366
51.174961,-3.733073,0.150000,-0.008268
51.274992,3.026899,0.257650,0.063081
51.374986,3.708185,0.150000,0.122103
51.474967,-0.452968,0.398420,-0.095944
51.575047,2.177497,0.207559,0.188459
51.675032,-0.977699,0.590649,-0.111962
51.775119,-3.536879,0.310177,0.032317
51.875556,-0.932073,0.252479,-0.159470
51.974928,-1.065402,0.384720,-0.116992
52.075027,-0.055030,0.150000,0.177225
52.175041,-0.914193,1.452252,-0.060221
52.275031,-1.996771,1.213755,0.030179
52.375031,2.453866,1.273216,-0.010015
52.475049,-1.755965,0.241265,-0.082688
52.574982,0.734731,0.236704,0.091358
52.675178,2.985377,0.150000,-0.027112
52.775049,-1.494423,0.277727,-0.242424
52.875006,1.473688,0.742809,-0.028133
52.975031,1.031878,0.295398,-0.156255
53.075041,1.588529,0.176189,-0.125429
53.174923,-2.713164,0.340712,0.046643
53.275041,-3.230264,0.274872,0.116474
53.375020,-1.620505,0.150000,0.020057
53.475011,-2.031644,0.511727,0.006168
53.575017,1.386211,0.367763,0.017644
53.674989,-1.655180,0.208594,0.008614
53.774966,-5.842701,0.150000,0.043656
53.875101,-4.725865,0.462787,-0.100973
53.975160,4.114991,0.405831,0.002079
54.075137,-0.365793,0.150000,0.137488
54.174922,-1.598384,0.152807,-0.048274
54.275012,0.245341,0.150000,0.162468
54.374976,-0.504707,0.346616,-0.029181
54.474959,1.766220,0.150000,-0.007784
54.574969,6.386215,0.250904,0.029875
54.675077,-0.852715,0.150000,0.114845
54.775019,-2.876556,0.309654,0.091923
54.874955,3.746596,0.153371,0.108005
54.974961,2.562033,0.197536,0.006786
55.075206,0.969466,0.457555,-0.084636
55.175008,2.059922,0.158290,-0.033478
55.274969,-1.910245,0.206270,0.042360
55.374999,-2.135066,0.754505,0.002422
55.474983,-0.159283,0.842444,0.045237
55.574999,0.856614,0.150000,-0.018714
55.675013,2.374772,0.516146,0.258956
55.774977,0.651593,0.434927,0.019438
55.875033,0.676968,0.248367,-0.029540
55.975156,2.635195,0.352692,-0.100654
56.075154,2.634230,0.546976,-0.011807
56.175026,-1.215644,0.150000,0.129699
56.275181,-1.998604,0.314426,-0.050477
56.375026,1.093467,0.487124,-0.023893
56.475132,-0.783516,0.229635,-0.092241
56.575201,-0.644641,0.626075,0.121716
56.674973,1.996622,0.607263,-0.043162
56.774951,-0.048391,0.369746,-0.090370
56.875032,-2.358080,0.353872,0.118768
56.974906,0.402319,0.210077,0.028329
57.075000,1.173388,0.276219,-0.047490
57.175217,-2.691959,0.502259,0.012638
57.275069,-2.000663,0.744786,-0.067774
57.374975,0.359164,0.459782,0.035063
57.474962,1.269443,0.454837,0.110970
57.575054,-0.482515,0.438964,0.067257
57.675025,-0.265267,0.675976,-0.097453
57.774989,-0.240762,0.510416,-0.217267
57.875028,-1.070656,0.458484,-0.009053
57.975029,0.380999,0.355396,0.070945
58.075029,1.026212,0.201903,-0.025955
58.175187,1.230735,0.436762,-0.093544
58.275172,-1.071927,0.501196,0.080806
58.374999,3.676367,0.357457,-0.022347
58.474942,-0.038839,0.214137,-0.030318
58.575051,-3.232621,0.447988,-0.105368
58.675032,1.900615,0.150000,0.171061
58.775063,-0.337643,0.268110,0.007005
58.874957,-1.854706,0.520376,0.023837
58.974920,1.002188,0.483040,0.018958
59.075002,-5.406465,0.487209,0.067788
59.175025,-3.661266,0.151185,0.051120
59.274975,-0.274897,0.556732,0.095287
59.374893,2.629829,0.606456,0.163996
59.474996,0.150867,0.430425,-0.160197
59.574911,-1.686493,0.232788,0.217094
59.674928,0.246410,0.246823,0.055149
59.774910,3.390102,0.290720,-0.062265
59.874972,-1.484941,0.320921,-0.132002
59.974964,-0.074074,0.159646,-0.042930
60.075149,-2.812635,0.150000,-0.008311
60.174996,1.520112,0.150000,0.008244
60.275152,-0.618418,0.150000,-0.075216
60.375174,2.680901,0.347835,-0.187517
60.475128,-0.320266,0.311005,0.067134
60.575027,-1.503939,0.344639,-0.031905
60.675002,2.152014,0.150000,0.002131
60.774972,-0.121322,0.682238,-0.070841
60.875150,-3.606279,0.150000,-0.158414
60.975065,1.017450,0.355425,-0.158119
61.075167,-0.966122,0.462008,0.014679
61.174959,1.793679,0.604444,-0.026853
61.274968,-4.303631,0.150000,-0.071915
61.374912,-1.974359,0.239774,-0.013126
61.474905,-0.449712,0.297370,-0.065000
61.574888,0.883881,0.315731,-0.109040
61.674948,-0.197176,0.564186,0.001885
61.774944,0.466432,0.423643,0.095314
61.874900,-1.224875,0.339425,0.036150
61.974969,0.217119,0.150000,-0.003323
62.075010,-0.257075,0.241377,-0.188185
62.174955,0.185690,0.175255,0.015986
62.274937,2.531416,0.150000,-0.086617
62.374975,0.854389,0.481891,-0.064623
62.474988,-2.387274,0.643062,0.091915
62.574918,-1.341240,0.488116,0.139247
62.675389,0.577387,0.237991,0.026032
62.774959,1.621617,0.366138,0.079349
62.874895,2.608680,0.150000,-0.166249
62.974963,2.253410,0.599509,-0.109097
63.075137,-2.211409,0.310837,-0.021492
63.175015,1.559321,0.226393,0.131031
63.274981,-1.124336,0.567137,-0.020922
63.374893,-1.611740,0.150000,0.096485
63.475015,-2.468698,0.607117,-0.059246
63.575557,0.560322,0.278719,-0.080960
63.674994,-0.947679,0.368812,-0.001445
63.774845,0.012845,0.392257,-0.043639
63.875323,-0.176726,0.261078,-0.037001
63.975321,3.197294,0.231241,0.056092
64.075170,1.393909,0.224904,-0.033382
64.175370,0.739284,0.518625,-0.010730
64.275367,-3.141752,0.384543,-0.112677
64.375403,0.285886,0.150000,0.173251
64.475511,1.276102,0.818260,0.050084
64.575740,-1.085348,0.150000,-0.078778
64.676154,-0.336288,0.247830,-0.047209
64.775203,1.495821,0.150000,-0.107274
64.875028,4.148165,0.419849,-0.091938
64.975377,-0.572008,0.150000,0.110096
65.075147,-2.459099,0.753669,0.049670
65.175350,-0.211897,0.278938,0.264434
65.275402,0.507479,0.150000,0.046769
65.375243,0.195966,0.579157,0.030805
65.475335,0.538254,0.226670,-0.034319
65.575013,-0.739221,0.374314,0.037710
65.675035,2.252101,0.190147,-0.005139
65.775087,2.523843,0.150000,-0.090573
65.874902,-1.191323,0.150000,0.137444
65.975006,6.275497,0.150000,0.105606
66.074976,-0.109788,0.273648,0.028555
66.174986,1.290431,0.311224,0.055560
66.274987,-0.394677,0.224916,-0.015127
66.374975,2.267540,0.168018,0.059356
66.474974,1.311802,0.150000,0.019474
66.575119,-0.777037,0.203258,0.112411
66.675023,-1.545755,0.418505,0.040705
66.775045,-2.759236,0.150000,-0.062672
66.875045,1.906250,0.401479,0.051309
66.976376,1.032357,0.400019,-0.064148
67.075070,1.600819,0.341385,0.075429
